order_id,order_date,year,month,product_name,category,brand,unit_price,quantity,total_price,discount,discount_range,discount_category,is_discounted,final_price,customer_id,customer_name,region
ORD0152,2022-06-01,2022,June,Produk 68,Elektronik,Aqua,43258,4,173032,0.18,"(0.15, 0.22]",High,Yes,141886,C041,Customer 41,Medan
ORD0246,2022-09-03,2022,September,Produk 50,Pakaian,Levi's,6759,1,6759,0.06,"(-0.001, 0.0775]",Low,Yes,6353,C233,Customer 233,Medan
ORD0406,2023-02-10,2023,February,Produk 33,Minuman,Indomaret,42148,2,84296,0.26,"(0.22, 0.3]",Very High,Yes,62379,C208,Customer 208,Medan
ORD0069,2022-03-10,2022,March,Produk 91,Kebutuhan Harian,Indomaret,13519,2,27038,0.03,"(-0.001, 0.0775]",Low,Yes,26227,C250,Customer 250,Bandung
ORD0312,2022-11-08,2022,November,Produk 7,Kebutuhan Harian,Aqua,44282,5,221410,0.11,"(0.0775, 0.15]",Moderate,Yes,197055,C116,Customer 116,Medan
ORD0289,2022-10-16,2022,October,Produk 70,Pakaian,Indomaret,11645,5,58225,0.2,"(0.15, 0.22]",High,Yes,46580,C229,Customer 229,Medan
ORD0250,2022-09-07,2022,September,Produk 15,Elektronik,Samsung,18224,2,36448,0.08,"(0.0775, 0.15]",Moderate,Yes,33532,C200,Customer 200,Yogyakarta
ORD0036,2022-02-05,2022,February,Produk 82,Minuman,Aqua,21438,4,85752,0.25,"(0.22, 0.3]",Very High,Yes,64314,C236,Customer 236,Medan
ORD0239,2022-08-27,2022,August,Produk 32,Minuman,Lifebuoy,27359,1,27359,0.22,"(0.15, 0.22]",High,Yes,21340,C129,Customer 129,Surabaya
ORD0148,2022-05-28,2022,May,Produk 75,Elektronik,Indomaret,30522,3,91566,0.24,"(0.22, 0.3]",Very High,Yes,69590,C005,Customer 5,Bandung
ORD0467,2023-04-12,2023,April,Produk 20,Elektronik,Lifebuoy,12973,5,64865,0.04,"(-0.001, 0.0775]",Low,Yes,62270,C124,Customer 124,Yogyakarta
ORD0227,2022-08-15,2022,August,Produk 88,Elektronik,Levi's,15998,3,47994,0.04,"(-0.001, 0.0775]",Low,Yes,46074,C084,Customer 84,Jakarta
ORD0244,2022-09-01,2022,September,Produk 15,Elektronik,Samsung,18224,4,72896,0.09,"(0.0775, 0.15]",Moderate,Yes,66335,C116,Customer 116,Jakarta
ORD0491,2023-05-06,2023,May,Produk 48,Pakaian,Samsung,25806,5,129030,0.16,"(0.15, 0.22]",High,Yes,108385,C054,Customer 54,Jakarta
ORD0337,2022-12-03,2022,December,Produk 71,Elektronik,Aqua,43000,3,129000,0.22,"(0.15, 0.22]",High,Yes,100620,C052,Customer 52,Yogyakarta
ORD0446,2023-03-22,2023,March,Produk 21,Minuman,Lifebuoy,13577,4,54308,0.25,"(0.22, 0.3]",Very High,Yes,40731,C028,Customer 28,Yogyakarta
ORD0365,2022-12-31,2022,December,Produk 42,Minuman,Lifebuoy,24816,1,24816,0.21,"(0.15, 0.22]",High,Yes,19605,C129,Customer 129,Bandung
ORD0491,2023-05-06,2023,May,Produk 26,Kebutuhan Harian,Aqua,46914,4,187656,0.28,"(0.22, 0.3]",Very High,Yes,135112,C054,Customer 54,Jakarta
ORD0482,2023-04-27,2023,April,Produk 14,Minuman,Lifebuoy,37409,5,187045,0.22,"(0.15, 0.22]",High,Yes,145895,C160,Customer 160,Surabaya
ORD0201,2022-07-20,2022,July,Produk 57,Kebutuhan Harian,Indomaret,7079,2,14158,0.09,"(0.0775, 0.15]",Moderate,Yes,12884,C229,Customer 229,Yogyakarta
ORD0154,2022-06-03,2022,June,Produk 37,Snack,Lifebuoy,15395,1,15395,0.08,"(0.0775, 0.15]",Moderate,Yes,14163,C135,Customer 135,Yogyakarta
ORD0450,2023-03-26,2023,March,Produk 58,Snack,Indomaret,7717,3,23151,0.21,"(0.15, 0.22]",High,Yes,18289,C197,Customer 197,Yogyakarta
ORD0073,2022-03-14,2022,March,Produk 21,Minuman,Lifebuoy,13577,5,67885,0.06,"(-0.001, 0.0775]",Low,Yes,63812,C130,Customer 130,Jakarta
ORD0201,2022-07-20,2022,July,Produk 82,Minuman,Aqua,21438,2,42876,0.03,"(-0.001, 0.0775]",Low,Yes,41590,C229,Customer 229,Yogyakarta
ORD0296,2022-10-23,2022,October,Produk 69,Elektronik,Levi's,33865,4,135460,0.16,"(0.15, 0.22]",High,Yes,113786,C053,Customer 53,Surabaya
ORD0017,2022-01-17,2022,January,Produk 3,Kebutuhan Harian,Aqua,24256,2,48512,0.25,"(0.22, 0.3]",Very High,Yes,36384,C100,Customer 100,Medan
ORD0129,2022-05-09,2022,May,Produk 87,Snack,Levi's,49039,5,245195,0.03,"(-0.001, 0.0775]",Low,Yes,237839,C045,Customer 45,Surabaya
ORD0217,2022-08-05,2022,August,Produk 90,Minuman,Lifebuoy,15682,5,78410,0.24,"(0.22, 0.3]",Very High,Yes,59592,C170,Customer 170,Surabaya
ORD0061,2022-03-02,2022,March,Produk 37,Snack,Lifebuoy,15395,2,30790,0.24,"(0.22, 0.3]",Very High,Yes,23400,C073,Customer 73,Bandung
ORD0427,2023-03-03,2023,March,Produk 88,Elektronik,Levi's,15998,4,63992,0.14,"(0.0775, 0.15]",Moderate,Yes,55033,C187,Customer 187,Surabaya
ORD0104,2022-04-14,2022,April,Produk 49,Snack,Lifebuoy,14984,2,29968,0.02,"(-0.001, 0.0775]",Low,Yes,29369,C014,Customer 14,Medan
ORD0042,2022-02-11,2022,February,Produk 19,Elektronik,Lifebuoy,48082,5,240410,0.05,"(-0.001, 0.0775]",Low,Yes,228390,C220,Customer 220,Yogyakarta
ORD0025,2022-01-25,2022,January,Produk 89,Pakaian,Samsung,35678,5,178390,0.21,"(0.15, 0.22]",High,Yes,140928,C236,Customer 236,Surabaya
ORD0039,2022-02-08,2022,February,Produk 85,Pakaian,Indomaret,24846,3,74538,0.21,"(0.15, 0.22]",High,Yes,58885,C219,Customer 219,Medan
ORD0291,2022-10-18,2022,October,Produk 12,Kebutuhan Harian,Levi's,44224,3,132672,0.27,"(0.22, 0.3]",Very High,Yes,96851,C225,Customer 225,Bandung
ORD0131,2022-05-11,2022,May,Produk 61,Pakaian,Aqua,47460,1,47460,0.17,"(0.15, 0.22]",High,Yes,39392,C089,Customer 89,Jakarta
ORD0498,2023-05-13,2023,May,Produk 41,Kebutuhan Harian,Aqua,9944,5,49720,0.04,"(-0.001, 0.0775]",Low,Yes,47731,C032,Customer 32,Medan
ORD0229,2022-08-17,2022,August,Produk 33,Minuman,Indomaret,42148,3,126444,0.04,"(-0.001, 0.0775]",Low,Yes,121386,C190,Customer 190,Yogyakarta
ORD0108,2022-04-18,2022,April,Produk 50,Pakaian,Levi's,6759,2,13518,0.22,"(0.15, 0.22]",High,Yes,10544,C200,Customer 200,Bandung
ORD0172,2022-06-21,2022,June,Produk 68,Elektronik,Aqua,43258,4,173032,0.06,"(-0.001, 0.0775]",Low,Yes,162650,C193,Customer 193,Bandung
ORD0435,2023-03-11,2023,March,Produk 71,Elektronik,Aqua,43000,2,86000,0.1,"(0.0775, 0.15]",Moderate,Yes,77400,C230,Customer 230,Jakarta
ORD0478,2023-04-23,2023,April,Produk 86,Snack,Indomaret,20708,4,82832,0.15,"(0.0775, 0.15]",Moderate,Yes,70407,C225,Customer 225,Bandung
ORD0102,2022-04-12,2022,April,Produk 33,Minuman,Indomaret,42148,3,126444,0.01,"(-0.001, 0.0775]",Low,Yes,125180,C190,Customer 190,Medan
ORD0354,2022-12-20,2022,December,Produk 81,Kebutuhan Harian,Indomaret,15093,1,15093,0.07,"(-0.001, 0.0775]",Low,Yes,14036,C042,Customer 42,Jakarta
ORD0012,2022-01-12,2022,January,Produk 24,Pakaian,Levi's,41368,2,82736,0.12,"(0.0775, 0.15]",Moderate,Yes,72808,C215,Customer 215,Bandung
ORD0275,2022-10-02,2022,October,Produk 61,Pakaian,Aqua,47460,2,94920,0.08,"(0.0775, 0.15]",Moderate,Yes,87326,C130,Customer 130,Yogyakarta
ORD0101,2022-04-11,2022,April,Produk 61,Pakaian,Aqua,47460,2,94920,0.04,"(-0.001, 0.0775]",Low,Yes,91123,C202,Customer 202,Yogyakarta
ORD0044,2022-02-13,2022,February,Produk 98,Pakaian,Lifebuoy,25059,4,100236,0.22,"(0.15, 0.22]",High,Yes,78184,C208,Customer 208,Medan
ORD0443,2023-03-19,2023,March,Produk 28,Pakaian,Aqua,18490,3,55470,0.24,"(0.22, 0.3]",Very High,Yes,42157,C021,Customer 21,Surabaya
ORD0305,2022-11-01,2022,November,Produk 58,Snack,Indomaret,7717,2,15434,0.08,"(0.0775, 0.15]",Moderate,Yes,14199,C203,Customer 203,Medan
ORD0445,2023-03-21,2023,March,Produk 43,Kebutuhan Harian,Indomaret,42011,2,84022,0.23,"(0.22, 0.3]",Very High,Yes,64697,C097,Customer 97,Yogyakarta
ORD0017,2022-01-17,2022,January,Produk 41,Kebutuhan Harian,Aqua,9944,1,9944,0.12,"(0.0775, 0.15]",Moderate,Yes,8751,C100,Customer 100,Medan
ORD0330,2022-11-26,2022,November,Produk 39,Minuman,Levi's,43356,1,43356,0.15,"(0.0775, 0.15]",Moderate,Yes,36853,C147,Customer 147,Yogyakarta
ORD0057,2022-02-26,2022,February,Produk 86,Snack,Indomaret,20708,3,62124,0.26,"(0.22, 0.3]",Very High,Yes,45972,C229,Customer 229,Jakarta
ORD0311,2022-11-07,2022,November,Produk 49,Snack,Lifebuoy,14984,3,44952,0.22,"(0.15, 0.22]",High,Yes,35063,C069,Customer 69,Medan
ORD0497,2023-05-12,2023,May,Produk 17,Pakaian,Levi's,30150,5,150750,0.24,"(0.22, 0.3]",Very High,Yes,114570,C114,Customer 114,Bandung
ORD0303,2022-10-30,2022,October,Produk 98,Pakaian,Lifebuoy,25059,1,25059,0.04,"(-0.001, 0.0775]",Low,Yes,24057,C068,Customer 68,Yogyakarta
ORD0012,2022-01-12,2022,January,Produk 70,Pakaian,Indomaret,11645,5,58225,0.02,"(-0.001, 0.0775]",Low,Yes,57060,C215,Customer 215,Bandung
ORD0318,2022-11-14,2022,November,Produk 70,Pakaian,Indomaret,11645,4,46580,0.27,"(0.22, 0.3]",Very High,Yes,34003,C144,Customer 144,Jakarta
ORD0080,2022-03-21,2022,March,Produk 98,Pakaian,Lifebuoy,25059,5,125295,0.12,"(0.0775, 0.15]",Moderate,Yes,110260,C008,Customer 8,Surabaya
ORD0216,2022-08-04,2022,August,Produk 65,Minuman,Indomaret,28570,2,57140,0.09,"(0.0775, 0.15]",Moderate,Yes,51997,C066,Customer 66,Yogyakarta
ORD0339,2022-12-05,2022,December,Produk 74,Pakaian,Aqua,43565,5,217825,0.22,"(0.15, 0.22]",High,Yes,169904,C161,Customer 161,Jakarta
ORD0264,2022-09-21,2022,September,Produk 85,Pakaian,Indomaret,24846,3,74538,0.25,"(0.22, 0.3]",Very High,Yes,55904,C096,Customer 96,Yogyakarta
ORD0479,2023-04-24,2023,April,Produk 5,Elektronik,Levi's,39622,4,158488,0.26,"(0.22, 0.3]",Very High,Yes,117281,C116,Customer 116,Yogyakarta
ORD0149,2022-05-29,2022,May,Produk 2,Snack,Indomaret,6645,2,13290,0.09,"(0.0775, 0.15]",Moderate,Yes,12094,C234,Customer 234,Bandung
ORD0081,2022-03-22,2022,March,Produk 22,Minuman,Lifebuoy,13070,5,65350,0.26,"(0.22, 0.3]",Very High,Yes,48359,C175,Customer 175,Medan
ORD0215,2022-08-03,2022,August,Produk 57,Kebutuhan Harian,Indomaret,7079,4,28316,0.01,"(-0.001, 0.0775]",Low,Yes,28033,C028,Customer 28,Bandung
ORD0485,2023-04-30,2023,April,Produk 66,Minuman,Samsung,23449,4,93796,0.01,"(-0.001, 0.0775]",Low,Yes,92858,C067,Customer 67,Medan
ORD0374,2023-01-09,2023,January,Produk 74,Pakaian,Aqua,43565,2,87130,0.19,"(0.15, 0.22]",High,Yes,70575,C099,Customer 99,Yogyakarta
ORD0464,2023-04-09,2023,April,Produk 98,Pakaian,Lifebuoy,25059,5,125295,0.02,"(-0.001, 0.0775]",Low,Yes,122789,C117,Customer 117,Jakarta
ORD0198,2022-07-17,2022,July,Produk 16,Kebutuhan Harian,Aqua,45738,4,182952,0.1,"(0.0775, 0.15]",Moderate,Yes,164657,C096,Customer 96,Surabaya
ORD0200,2022-07-19,2022,July,Produk 51,Elektronik,Indomaret,46949,4,187796,0.2,"(0.15, 0.22]",High,Yes,150237,C222,Customer 222,Yogyakarta
ORD0025,2022-01-25,2022,January,Produk 39,Minuman,Levi's,43356,1,43356,0.1,"(0.0775, 0.15]",Moderate,Yes,39020,C236,Customer 236,Surabaya
ORD0466,2023-04-11,2023,April,Produk 86,Snack,Indomaret,20708,4,82832,0.05,"(-0.001, 0.0775]",Low,Yes,78690,C099,Customer 99,Surabaya
ORD0089,2022-03-30,2022,March,Produk 76,Snack,Samsung,17342,1,17342,0.08,"(0.0775, 0.15]",Moderate,Yes,15955,C002,Customer 2,Jakarta
ORD0268,2022-09-25,2022,September,Produk 88,Elektronik,Levi's,15998,5,79990,0.14,"(0.0775, 0.15]",Moderate,Yes,68791,C113,Customer 113,Yogyakarta
ORD0143,2022-05-23,2022,May,Produk 40,Snack,Levi's,32696,5,163480,0.14,"(0.0775, 0.15]",Moderate,Yes,140593,C136,Customer 136,Jakarta
ORD0059,2022-02-28,2022,February,Produk 38,Snack,Lifebuoy,21241,5,106205,0.23,"(0.22, 0.3]",Very High,Yes,81778,C135,Customer 135,Medan
ORD0410,2023-02-14,2023,February,Produk 60,Elektronik,Samsung,25908,3,77724,0.23,"(0.22, 0.3]",Very High,Yes,59847,C161,Customer 161,Bandung
ORD0489,2023-05-04,2023,May,Produk 59,Kebutuhan Harian,Levi's,32952,5,164760,0.14,"(0.0775, 0.15]",Moderate,Yes,141694,C234,Customer 234,Surabaya
ORD0365,2022-12-31,2022,December,Produk 10,Snack,Indomaret,14524,4,58096,0.25,"(0.22, 0.3]",Very High,Yes,43572,C129,Customer 129,Bandung
ORD0026,2022-01-26,2022,January,Produk 99,Minuman,Levi's,40822,2,81644,0.03,"(-0.001, 0.0775]",Low,Yes,79195,C158,Customer 158,Medan
ORD0047,2022-02-16,2022,February,Produk 64,Pakaian,Indomaret,33071,1,33071,0.08,"(0.0775, 0.15]",Moderate,Yes,30425,C190,Customer 190,Medan
ORD0288,2022-10-15,2022,October,Produk 63,Snack,Aqua,12311,3,36933,0.25,"(0.22, 0.3]",Very High,Yes,27700,C087,Customer 87,Surabaya
ORD0266,2022-09-23,2022,September,Produk 49,Snack,Lifebuoy,14984,5,74920,0.11,"(0.0775, 0.15]",Moderate,Yes,66679,C233,Customer 233,Jakarta
ORD0016,2022-01-16,2022,January,Produk 64,Pakaian,Indomaret,33071,5,165355,0.29,"(0.22, 0.3]",Very High,Yes,117402,C117,Customer 117,Yogyakarta
ORD0199,2022-07-18,2022,July,Produk 32,Minuman,Lifebuoy,27359,2,54718,0.14,"(0.0775, 0.15]",Moderate,Yes,47057,C132,Customer 132,Bandung
ORD0401,2023-02-05,2023,February,Produk 7,Kebutuhan Harian,Aqua,44282,2,88564,0.24,"(0.22, 0.3]",Very High,Yes,67309,C110,Customer 110,Bandung
ORD0407,2023-02-11,2023,February,Produk 21,Minuman,Lifebuoy,13577,3,40731,0.12,"(0.0775, 0.15]",Moderate,Yes,35843,C189,Customer 189,Jakarta
ORD0282,2022-10-09,2022,October,Produk 20,Elektronik,Lifebuoy,12973,1,12973,0.13,"(0.0775, 0.15]",Moderate,Yes,11287,C187,Customer 187,Yogyakarta
ORD0469,2023-04-14,2023,April,Produk 26,Kebutuhan Harian,Aqua,46914,5,234570,0.11,"(0.0775, 0.15]",Moderate,Yes,208767,C037,Customer 37,Bandung
ORD0086,2022-03-27,2022,March,Produk 68,Elektronik,Aqua,43258,3,129774,0.22,"(0.15, 0.22]",High,Yes,101224,C050,Customer 50,Yogyakarta
ORD0250,2022-09-07,2022,September,Produk 86,Snack,Indomaret,20708,4,82832,0.16,"(0.15, 0.22]",High,Yes,69579,C200,Customer 200,Yogyakarta
ORD0391,2023-01-26,2023,January,Produk 15,Elektronik,Samsung,18224,4,72896,0.28,"(0.22, 0.3]",Very High,Yes,52485,C104,Customer 104,Jakarta
ORD0270,2022-09-27,2022,September,Produk 85,Pakaian,Indomaret,24846,3,74538,0.08,"(0.0775, 0.15]",Moderate,Yes,68575,C241,Customer 241,Jakarta
ORD0335,2022-12-01,2022,December,Produk 79,Kebutuhan Harian,Lifebuoy,42641,5,213205,0.03,"(-0.001, 0.0775]",Low,Yes,206809,C096,Customer 96,Surabaya
ORD0117,2022-04-27,2022,April,Produk 86,Snack,Indomaret,20708,3,62124,0.12,"(0.0775, 0.15]",Moderate,Yes,54669,C082,Customer 82,Medan
ORD0007,2022-01-07,2022,January,Produk 92,Elektronik,Samsung,36480,5,182400,0.19,"(0.15, 0.22]",High,Yes,147744,C189,Customer 189,Jakarta
ORD0137,2022-05-17,2022,May,Produk 14,Minuman,Lifebuoy,37409,2,74818,0.26,"(0.22, 0.3]",Very High,Yes,55365,C136,Customer 136,Medan
ORD0371,2023-01-06,2023,January,Produk 27,Pakaian,Aqua,9971,3,29913,0.1,"(0.0775, 0.15]",Moderate,Yes,26922,C247,Customer 247,Jakarta
ORD0176,2022-06-25,2022,June,Produk 40,Snack,Levi's,32696,5,163480,0.2,"(0.15, 0.22]",High,Yes,130784,C206,Customer 206,Jakarta
ORD0328,2022-11-24,2022,November,Produk 58,Snack,Indomaret,7717,3,23151,0.11,"(0.0775, 0.15]",Moderate,Yes,20604,C187,Customer 187,Bandung
ORD0498,2023-05-13,2023,May,Produk 28,Pakaian,Aqua,18490,3,55470,0.19,"(0.15, 0.22]",High,Yes,44931,C032,Customer 32,Medan
ORD0315,2022-11-11,2022,November,Produk 26,Kebutuhan Harian,Aqua,46914,5,234570,0.27,"(0.22, 0.3]",Very High,Yes,171236,C214,Customer 214,Medan
ORD0215,2022-08-03,2022,August,Produk 63,Snack,Aqua,12311,5,61555,0.07,"(-0.001, 0.0775]",Low,Yes,57246,C028,Customer 28,Bandung
ORD0477,2023-04-22,2023,April,Produk 66,Minuman,Samsung,23449,1,23449,0.12,"(0.0775, 0.15]",Moderate,Yes,20635,C188,Customer 188,Medan
ORD0082,2022-03-23,2022,March,Produk 25,Kebutuhan Harian,Aqua,11783,3,35349,0.3,"(0.22, 0.3]",Very High,Yes,24744,C035,Customer 35,Bandung
ORD0223,2022-08-11,2022,August,Produk 3,Kebutuhan Harian,Aqua,24256,4,97024,0.26,"(0.22, 0.3]",Very High,Yes,71798,C028,Customer 28,Jakarta
ORD0478,2023-04-23,2023,April,Produk 72,Snack,Samsung,31737,3,95211,0.17,"(0.15, 0.22]",High,Yes,79025,C225,Customer 225,Bandung
ORD0372,2023-01-07,2023,January,Produk 44,Elektronik,Samsung,29917,3,89751,0.15,"(0.0775, 0.15]",Moderate,Yes,76288,C009,Customer 9,Surabaya
ORD0423,2023-02-27,2023,February,Produk 97,Snack,Aqua,29160,5,145800,0.09,"(0.0775, 0.15]",Moderate,Yes,132678,C128,Customer 128,Bandung
ORD0483,2023-04-28,2023,April,Produk 42,Minuman,Lifebuoy,24816,3,74448,0.16,"(0.15, 0.22]",High,Yes,62536,C215,Customer 215,Surabaya
ORD0402,2023-02-06,2023,February,Produk 99,Minuman,Levi's,40822,3,122466,0.25,"(0.22, 0.3]",Very High,Yes,91850,C082,Customer 82,Bandung
ORD0443,2023-03-19,2023,March,Produk 6,Minuman,Levi's,42430,4,169720,0.21,"(0.15, 0.22]",High,Yes,134079,C021,Customer 21,Surabaya
ORD0490,2023-05-05,2023,May,Produk 39,Minuman,Levi's,43356,5,216780,0.09,"(0.0775, 0.15]",Moderate,Yes,197270,C223,Customer 223,Surabaya
ORD0103,2022-04-13,2022,April,Produk 52,Snack,Levi's,31838,3,95514,0.06,"(-0.001, 0.0775]",Low,Yes,89783,C228,Customer 228,Bandung
ORD0273,2022-09-30,2022,September,Produk 23,Pakaian,Samsung,13666,2,27332,0.08,"(0.0775, 0.15]",Moderate,Yes,25145,C012,Customer 12,Jakarta
ORD0014,2022-01-14,2022,January,Produk 89,Pakaian,Samsung,35678,1,35678,0.05,"(-0.001, 0.0775]",Low,Yes,33894,C203,Customer 203,Bandung
ORD0159,2022-06-08,2022,June,Produk 50,Pakaian,Levi's,6759,4,27036,0.03,"(-0.001, 0.0775]",Low,Yes,26225,C033,Customer 33,Medan
ORD0152,2022-06-01,2022,June,Produk 43,Kebutuhan Harian,Indomaret,42011,3,126033,0.13,"(0.0775, 0.15]",Moderate,Yes,109649,C041,Customer 41,Medan
ORD0483,2023-04-28,2023,April,Produk 19,Elektronik,Lifebuoy,48082,2,96164,0.03,"(-0.001, 0.0775]",Low,Yes,93279,C215,Customer 215,Surabaya
ORD0108,2022-04-18,2022,April,Produk 69,Elektronik,Levi's,33865,3,101595,0.05,"(-0.001, 0.0775]",Low,Yes,96515,C200,Customer 200,Bandung
ORD0188,2022-07-07,2022,July,Produk 51,Elektronik,Indomaret,46949,3,140847,0.16,"(0.15, 0.22]",High,Yes,118311,C090,Customer 90,Jakarta
ORD0301,2022-10-28,2022,October,Produk 11,Elektronik,Lifebuoy,36880,5,184400,0.05,"(-0.001, 0.0775]",Low,Yes,175180,C160,Customer 160,Medan
ORD0098,2022-04-08,2022,April,Produk 12,Kebutuhan Harian,Levi's,44224,5,221120,0.02,"(-0.001, 0.0775]",Low,Yes,216698,C218,Customer 218,Yogyakarta
ORD0131,2022-05-11,2022,May,Produk 74,Pakaian,Aqua,43565,5,217825,0.1,"(0.0775, 0.15]",Moderate,Yes,196042,C089,Customer 89,Jakarta
ORD0293,2022-10-20,2022,October,Produk 8,Pakaian,Aqua,7708,2,15416,0.07,"(-0.001, 0.0775]",Low,Yes,14337,C147,Customer 147,Jakarta
ORD0171,2022-06-20,2022,June,Produk 24,Pakaian,Levi's,41368,3,124104,0.15,"(0.0775, 0.15]",Moderate,Yes,105488,C035,Customer 35,Medan
ORD0424,2023-02-28,2023,February,Produk 92,Elektronik,Samsung,36480,1,36480,0.03,"(-0.001, 0.0775]",Low,Yes,35386,C033,Customer 33,Yogyakarta
ORD0474,2023-04-19,2023,April,Produk 41,Kebutuhan Harian,Aqua,9944,4,39776,0.23,"(0.22, 0.3]",Very High,Yes,30628,C181,Customer 181,Yogyakarta
ORD0183,2022-07-02,2022,July,Produk 36,Elektronik,Levi's,24097,5,120485,0.27,"(0.22, 0.3]",Very High,Yes,87954,C103,Customer 103,Medan
ORD0471,2023-04-16,2023,April,Produk 85,Pakaian,Indomaret,24846,5,124230,0.22,"(0.15, 0.22]",High,Yes,96899,C093,Customer 93,Jakarta
ORD0364,2022-12-30,2022,December,Produk 72,Snack,Samsung,31737,3,95211,0.16,"(0.15, 0.22]",High,Yes,79977,C002,Customer 2,Yogyakarta
ORD0039,2022-02-08,2022,February,Produk 55,Kebutuhan Harian,Levi's,38719,3,116157,0.26,"(0.22, 0.3]",Very High,Yes,85956,C219,Customer 219,Medan
ORD0015,2022-01-15,2022,January,Produk 9,Elektronik,Samsung,16694,2,33388,0.21,"(0.15, 0.22]",High,Yes,26377,C088,Customer 88,Jakarta
ORD0376,2023-01-11,2023,January,Produk 47,Minuman,Aqua,14916,2,29832,0.0,"(-0.001, 0.0775]",Low,No,29832,C048,Customer 48,Jakarta
ORD0497,2023-05-12,2023,May,Produk 15,Elektronik,Samsung,18224,5,91120,0.12,"(0.0775, 0.15]",Moderate,Yes,80186,C114,Customer 114,Bandung
ORD0004,2022-01-04,2022,January,Produk 48,Pakaian,Samsung,25806,3,77418,0.26,"(0.22, 0.3]",Very High,Yes,57289,C015,Customer 15,Bandung
ORD0349,2022-12-15,2022,December,Produk 82,Minuman,Aqua,21438,1,21438,0.1,"(0.0775, 0.15]",Moderate,Yes,19294,C217,Customer 217,Yogyakarta
ORD0470,2023-04-15,2023,April,Produk 42,Minuman,Lifebuoy,24816,4,99264,0.01,"(-0.001, 0.0775]",Low,Yes,98271,C024,Customer 24,Medan
ORD0409,2023-02-13,2023,February,Produk 60,Elektronik,Samsung,25908,3,77724,0.22,"(0.15, 0.22]",High,Yes,60625,C228,Customer 228,Medan
ORD0397,2023-02-01,2023,February,Produk 84,Kebutuhan Harian,Indomaret,31399,3,94197,0.24,"(0.22, 0.3]",Very High,Yes,71590,C153,Customer 153,Surabaya
ORD0210,2022-07-29,2022,July,Produk 70,Pakaian,Indomaret,11645,2,23290,0.05,"(-0.001, 0.0775]",Low,Yes,22126,C160,Customer 160,Jakarta
ORD0161,2022-06-10,2022,June,Produk 12,Kebutuhan Harian,Levi's,44224,4,176896,0.16,"(0.15, 0.22]",High,Yes,148593,C247,Customer 247,Yogyakarta
ORD0016,2022-01-16,2022,January,Produk 2,Snack,Indomaret,6645,5,33225,0.06,"(-0.001, 0.0775]",Low,Yes,31232,C117,Customer 117,Yogyakarta
ORD0493,2023-05-08,2023,May,Produk 7,Kebutuhan Harian,Aqua,44282,3,132846,0.22,"(0.15, 0.22]",High,Yes,103620,C067,Customer 67,Medan
ORD0426,2023-03-02,2023,March,Produk 80,Kebutuhan Harian,Lifebuoy,39249,5,196245,0.08,"(0.0775, 0.15]",Moderate,Yes,180545,C204,Customer 204,Yogyakarta
ORD0108,2022-04-18,2022,April,Produk 3,Kebutuhan Harian,Aqua,24256,3,72768,0.09,"(0.0775, 0.15]",Moderate,Yes,66219,C200,Customer 200,Bandung
ORD0382,2023-01-17,2023,January,Produk 3,Kebutuhan Harian,Aqua,24256,5,121280,0.25,"(0.22, 0.3]",Very High,Yes,90960,C120,Customer 120,Bandung
ORD0450,2023-03-26,2023,March,Produk 27,Pakaian,Aqua,9971,4,39884,0.14,"(0.0775, 0.15]",Moderate,Yes,34300,C197,Customer 197,Yogyakarta
ORD0311,2022-11-07,2022,November,Produk 40,Snack,Levi's,32696,2,65392,0.2,"(0.15, 0.22]",High,Yes,52314,C069,Customer 69,Medan
ORD0227,2022-08-15,2022,August,Produk 33,Minuman,Indomaret,42148,4,168592,0.12,"(0.0775, 0.15]",Moderate,Yes,148361,C084,Customer 84,Jakarta
ORD0170,2022-06-19,2022,June,Produk 92,Elektronik,Samsung,36480,1,36480,0.09,"(0.0775, 0.15]",Moderate,Yes,33197,C219,Customer 219,Surabaya
ORD0034,2022-02-03,2022,February,Produk 1,Pakaian,Levi's,41185,2,82370,0.19,"(0.15, 0.22]",High,Yes,66720,C058,Customer 58,Bandung
ORD0414,2023-02-18,2023,February,Produk 8,Pakaian,Aqua,7708,4,30832,0.05,"(-0.001, 0.0775]",Low,Yes,29290,C021,Customer 21,Yogyakarta
ORD0251,2022-09-08,2022,September,Produk 32,Minuman,Lifebuoy,27359,1,27359,0.11,"(0.0775, 0.15]",Moderate,Yes,24350,C155,Customer 155,Medan
ORD0247,2022-09-04,2022,September,Produk 48,Pakaian,Samsung,25806,3,77418,0.06,"(-0.001, 0.0775]",Low,Yes,72773,C003,Customer 3,Medan
ORD0269,2022-09-26,2022,September,Produk 4,Snack,Levi's,40840,3,122520,0.21,"(0.15, 0.22]",High,Yes,96791,C062,Customer 62,Medan
ORD0141,2022-05-21,2022,May,Produk 94,Minuman,Aqua,8300,5,41500,0.28,"(0.22, 0.3]",Very High,Yes,29880,C243,Customer 243,Bandung
ORD0274,2022-10-01,2022,October,Produk 70,Pakaian,Indomaret,11645,2,23290,0.3,"(0.22, 0.3]",Very High,Yes,16303,C039,Customer 39,Jakarta
ORD0416,2023-02-20,2023,February,Produk 19,Elektronik,Lifebuoy,48082,3,144246,0.14,"(0.0775, 0.15]",Moderate,Yes,124052,C148,Customer 148,Bandung
